48951,1,0,0,-0.0194423,22.7334,1.69857,1.31627,-0.561039,1.15462,-0.402925,0.21889,-8.59564e-05,1.84305,-0.000355789,410.989,-85.585,33.3331,-0.00198509,421.54,-0.934075,4.28,1.82,80.9623,-28.3141,6,-0.333937,84.6489,2.99356,4.28,1.82,
48970.1,1,1000,1000,-0.0194423,22.7334,1.69857,1.33785,-0.570241,1.1922,-0.402934,0.242353,-7.22322e-05,1.9172,1.433e-05,411.527,-85.5873,33.333,-0.00218281,422.077,-0.937249,4.28,1.82,81.0574,-28.3472,6,-0.333623,84.7496,2.99325,4.28,1.82,
48990.1,1,1000,1000,-0.0222293,22.6479,1.66733,1.36014,-0.579741,1.23014,-0.402944,0.266578,-5.80727e-05,1.90544,-0.000230372,412.065,-85.5895,33.3329,-0.00194339,422.615,-0.940092,4.28,1.82,81.1528,-28.3804,6,-0.333296,84.8506,2.99295,4.28,1.82,
49010.1,1,1000,1000,-0.0222471,22.6053,1.66883,1.38312,-0.589541,1.2681,-0.402954,0.291566,-4.34678e-05,1.90717,-0.000358486,412.603,-85.592,33.333,-0.00180619,423.153,-0.943712,4.28,1.82,81.2485,-28.4136,5.99999,-0.332968,84.9519,2.99266,4.28,1.82,
49030.1,1,1000,1000,-0.0222471,22.6053,1.66883,1.4068,-0.599636,1.30506,-0.402965,0.317306,-2.88179e-05,1.83394,0.00365524,413.656,-85.5832,33.333,-0.00188462,424.206,-0.93774,4.28,1.82,81.4163,-28.4698,5.99999,-0.332654,85.1288,2.99413,4.28,1.82,
49050.1,1,1000,1000,-0.0222677,22.564,1.66588,1.43116,-0.610019,1.34186,-0.402978,0.343784,-1.30581e-05,1.84646,-0.00129926,414.194,-85.585,33.3332,-0.000861428,424.744,-0.940826,4.28,1.82,81.512,-28.5031,5.99999,-0.332365,85.2301,2.99384,4.28,1.82,
49073.4,1,1000,1000,-0.0222697,22.4814,1.68143,1.4562,-0.620693,1.37868,-0.40299,0.371,3.05451e-06,1.84443,-0.000376775,414.733,-85.5816,33.3362,0.00452806,425.282,-0.939051,4.28,1.82,81.6079,-28.5365,5.99999,-0.332115,85.3336,2.9938,4.28,1.82,
49090.1,1,1000,1000,-0.0222697,22.4814,1.68143,1.48191,-0.631655,1.4155,-0.403003,0.398954,1.93093e-05,1.84478,-0.000715601,415.271,-85.5791,33.336,0.0099395,425.82,-0.938697,4.28,1.82,81.7041,-28.57,5.99999,-0.331914,85.4355,2.9933,4.28,1.82,
49110.1,1,1000,1000,-0.0222679,22.3968,1.67726,1.5083,-0.642908,1.45231,-0.403016,0.427645,3.5759e-05,1.84494,-0.00056301,416.323,-85.5688,33.3318,0.0101492,426.871,-0.932599,4.28,1.82,81.8703,-28.6253,6,-0.331769,85.6106,2.99507,4.28,1.82,
49130.2,1,1000,1000,-0.0222679,22.3968,1.67726,1.53538,-0.65445,1.48913,-0.40303,0.457075,5.23773e-05,1.8449,-0.000653951,416.861,-85.5736,33.3317,0.00768381,427.409,-0.939673,4.28,1.82,81.9665,-28.6589,6,-0.33168,85.7125,2.99448,4.28,1.82,
49150.1,1,1000,1000,-0.0107003,22.3104,1.67244,1.56313,-0.666281,1.52595,-0.403043,0.487242,6.91429e-05,1.84475,-0.000772247,417.4,-85.5765,33.3331,0.00673901,427.948,-0.945251,4.28,1.82,82.0629,-28.6928,6,-0.331647,85.8147,2.99378,4.28,1.82,
49170.1,1,1000,1000,-0.0105487,22.2682,1.67012,1.59155,-0.678403,1.56277,-0.403057,0.518148,-0.000324993,1.84428,0.0113684,417.939,-85.5767,33.3337,0.008074,428.486,-0.948442,4.28,1.82,82.1595,-28.7268,6,-0.33167,85.9171,2.99299,4.28,1.82,
49190.1,1,1000,1000,-0.0105487,22.2682,1.67012,1.62066,-0.690813,1.59959,-0.403066,0.549791,-0.000332071,1.8438,-0.0181847,418.989,-85.5625,33.3326,0.00783055,429.536,-0.939898,4.28,1.82,82.324,-28.7813,6,-0.331746,86.0904,2.9949,4.28,1.82,
49210.1,1,1000,1000,-0.00933149,22.1836,1.66571,1.65045,-0.703516,1.63642,-0.403073,0.582171,-0.000343881,1.84332,0.0052783,419.528,-85.5661,33.3325,0.00545438,430.075,-0.946702,4.28,1.82,82.4207,-28.8154,6,-0.331867,86.1929,2.99408,4.28,1.82,
49230.1,1,1000,1000,-0.00930931,22.1413,1.66351,1.68091,-0.716508,1.67325,-0.40308,0.615289,-0.00035533,1.84287,-0.000192057,420.068,-85.5667,33.3333,0.00572267,430.613,-0.951333,4.28,1.82,82.5176,-28.8496,6,-0.332018,86.2957,2.99319,4.28,1.82,
49250.1,1,1000,1000,-0.00928612,22.0981,1.66126,1.71205,-0.729789,1.71008,-0.403087,0.649145,-0.000366487,1.84247,-0.000293518,420.607,-85.5627,33.336,0.00893411,431.153,-0.951203,4.28,1.82,82.6147,-28.884,6,-0.332181,86.4015,2.9917,4.28,1.82,
49270.1,1,1000,1000,-0.00928612,22.0981,1.66126,1.74387,-0.743359,1.74692,-0.403094,0.683737,-0.000377942,1.84212,-7.94148e-06,421.655,-85.5463,33.3366,0.0139441,432.2,-0.94251,4.28,1.82,82.7774,-28.9383,6,-0.332338,86.5731,2.99304,4.28,1.82,
49290.1,1,1000,1000,-0.0107682,22.0128,1.65677,1.77637,-0.757218,1.78376,-0.403101,0.719066,-0.000389634,1.84182,-0.00112993,422.195,-85.544,33.3332,0.01556,432.74,-0.944522,4.28,1.82,82.8746,-28.9727,6,-0.332471,86.6762,2.99199,4.28,1.82,
49310.1,1,1000,1000,-0.00956717,21.9702,1.65449,1.80954,-0.771366,1.8206,-0.403108,0.755132,-0.000401578,1.84157,0.00216113,422.735,-85.543,33.3344,0.0160764,433.28,-0.947846,4.28,1.82,82.972,-29.0072,6,-0.332562,86.7795,2.99094,4.28,1.82,
49330.1,1,1000,1000,-0.00955771,21.9276,1.6522,1.8434,-0.785803,1.85744,-0.403116,0.791934,-0.00041321,1.84138,0.000807445,423.275,-85.5401,33.3357,0.018171,433.819,-0.950286,4.28,1.82,83.0697,-29.0417,6,-0.332593,86.8831,2.98995,4.28,1.82,
49350.1,1,1000,1000,-0.00955771,21.9276,1.6522,1.87793,-0.800528,1.89428,-0.403124,0.829474,-0.000424909,1.84123,-0.002501,424.322,-85.5197,33.3352,0.0204418,434.864,-0.939298,4.28,1.82,83.2309,-29.0952,6,-0.332547,87.0529,2.99149,4.28,1.82,
49370.1,1,1000,1000,-0.00954229,21.844,1.64762,1.91314,-0.815543,1.93112,-0.403131,0.867749,-0.000437613,1.84111,0.000140288,424.862,-85.5176,33.332,0.020712,435.405,-0.942604,4.28,1.82,83.3287,-29.1296,6.00001,-0.332411,87.1566,2.99072,4.28,1.82,
49390.1,1,1000,1000,-0.00954556,21.8021,1.64531,1.94902,-0.830847,1.96796,-0.403139,0.906762,-0.000450678,1.84103,-0.000488078,425.402,-85.5197,33.3303,0.0174072,435.945,-0.950152,4.28,1.82,83.4268,-29.1639,6,-0.332201,87.2605,2.99004,4.28,1.82,
49410.1,1,1000,1000,-0.00954556,21.8021,1.64531,1.98558,-0.84644,2.00481,-0.403146,0.94651,-0.000464164,1.83991,-0.000618946,425.943,-85.52,33.3323,0.0146032,436.485,-0.956555,4.28,1.82,83.5251,-29.1982,6,-0.331946,87.368,2.98974,4.28,1.82,
49430.1,1,1000,1000,-0.0145625,21.719,1.64103,2.02282,-0.862322,2.04163,-0.403154,0.986995,-0.000478174,1.84036,-0.000665355,426.988,-85.4949,33.3347,0.0164171,437.529,-0.942641,4.28,1.82,83.6847,-29.2509,6,-0.331675,87.536,2.99145,4.28,1.82,
49450.1,1,1000,1000,-0.0146529,21.6787,1.63858,2.06074,-0.878494,2.07846,-0.403162,1.02822,-0.000492731,1.84035,-0.00084748,427.528,-85.4899,33.3335,0.0185037,438.07,-0.944153,4.28,1.82,83.7832,-29.2852,6,-0.331395,87.6403,2.99081,4.28,1.82,
49470.1,1,1000,1000,-0.0146529,21.6787,1.63858,2.09933,-0.894955,2.11529,-0.403171,1.07017,-0.000508416,1.84035,0.00221997,428.069,-85.4866,33.3338,0.0190665,438.61,-0.947746,4.28,1.82,83.8819,-29.3196,6,-0.331107,87.7448,2.99009,4.28,1.82,
49490.1,1,1000,1000,-0.01482,21.5981,1.63397,2.1386,-0.911704,2.15212,-0.403184,1.11287,-0.000524042,1.84039,0.00330637,428.61,-85.4807,33.3361,0.021759,439.151,-0.948597,4.28,1.82,83.9808,-29.3542,6,-0.330811,87.8496,2.98932,4.28,1.82,
49510.1,1,1000,1000,-0.014838,21.5578,1.63166,2.17855,-0.928739,2.18824,-0.403197,1.15629,-0.000538905,1.802,-0.00413209,429.654,-85.4523,33.3335,0.0238503,440.194,-0.933394,4.28,1.82,84.1389,-29.4056,6,-0.330504,88.0159,2.99168,4.28,1.82,
49530.1,1,1000,1000,-0.0148541,21.5174,1.64216,2.21915,-0.946056,2.22396,-0.40321,1.20043,-0.00055534,1.78247,-0.00210366,430.195,-85.4497,33.3319,0.022936,440.735,-0.938819,4.28,1.82,84.2379,-29.4401,5.99999,-0.330192,88.1207,2.99106,4.28,1.82,
49550.1,1,1000,1000,-0.0148683,21.4746,1.64632,2.2604,-0.963653,2.26006,-0.403223,1.24528,-0.000573061,1.85438,-0.00228608,430.736,-85.4493,33.3316,0.0202688,441.276,-0.945948,4.28,1.82,84.3372,-29.4746,5.99999,-0.329896,88.2258,2.99043,4.28,1.82,
49570.1,1,1000,1000,-0.00449932,21.4359,1.62014,2.30233,-0.981539,2.2969,-0.403237,1.29087,-0.000591998,1.84672,-0.00239902,431.278,-85.4447,33.3338,0.0199322,441.817,-0.948487,4.28,1.82,84.4367,-29.5093,5.99999,-0.329642,88.334,2.98939,4.28,1.82,
49590.1,1,1000,1000,-0.00431064,21.3972,1.62044,2.34494,-0.999715,2.33346,-0.403251,1.33719,-0.000612161,1.76343,0.0106277,432.32,-85.4123,33.3338,0.0219271,442.859,-0.932209,4.28,1.82,84.5933,-29.5599,5.99999,-0.329442,88.4986,2.99195,4.28,1.82,
49610.1,1,1000,1000,-0.00431064,21.3972,1.62044,2.38821,-1.01817,2.36917,-0.403259,1.38423,-0.000631974,1.77757,-0.0169699,432.862,-85.4069,33.3329,0.0219893,443.4,-0.93452,4.28,1.82,84.6929,-29.5945,6,-0.329274,88.604,2.99127,4.28,1.82,
49630.1,1,1000,1000,-0.004029,21.3204,1.63901,2.43213,-1.03691,2.40485,-0.403264,1.43198,-0.000656789,1.78035,-0.00458132,433.404,-85.4014,33.333,0.0224424,443.942,-0.937663,4.28,1.82,84.7927,-29.6291,6,-0.329109,88.7096,2.99061,4.28,1.82,
49650.1,1,1000,1000,-0.00401448,21.2822,1.63589,2.47672,-1.05594,2.44166,-0.403268,1.48046,-0.000684243,1.83262,0.00367539,433.946,-85.3988,33.3324,0.0208559,444.484,-0.943822,4.28,1.82,84.8928,-29.6639,6,-0.328914,88.8156,2.98994,4.28,1.82,
49670.1,1,1000,1000,-0.00399471,21.2441,1.61624,2.52198,-1.07526,2.47807,-0.403272,1.52968,0.000218002,1.81001,-5.89906e-05,434.986,-85.3671,33.3328,0.0197757,445.524,-0.929075,4.28,1.82,85.0477,-29.7141,6,-0.328655,88.9784,2.9923,4.28,1.82,
49690.1,1,1000,1000,-0.00399471,21.2441,1.61624,2.56791,-1.09485,2.51373,-0.403276,1.57961,0.000203968,1.7872,0.000594084,435.529,-85.3627,33.3329,0.0189832,446.067,-0.933629,4.28,1.82,85.1479,-29.7487,6,-0.328318,89.0844,2.99184,4.28,1.82,
49710.1,1,1000,1000,-0.00313098,21.2059,1.62154,2.61449,-1.11473,2.5494,-0.403281,1.63025,0.000189963,1.78267,0.00170493,436.071,-85.3579,33.333,0.0187352,446.608,-0.938125,4.28,1.82,85.2484,-29.7832,6,-0.32792,89.1907,2.99147,4.28,1.82,
49730.1,1,1000,1000,-0.002687,21.1287,1.62621,2.66173,-1.13489,2.58506,-0.403285,1.68161,0.000176179,1.78241,-0.000724161,436.614,-85.3516,33.3334,0.0190054,447.151,-0.941326,4.28,1.82,85.3491,-29.8178,5.99999,-0.327483,89.2972,2.9912,4.28,1.82,
49750.1,1,1000,1000,-0.00182998,21.0901,1.62408,2.70962,-1.15532,2.62072,-0.403288,1.73368,0.000162117,1.78287,3.09379e-05,437.652,-85.3168,33.3356,0.0230538,448.189,-0.924911,4.28,1.82,85.5026,-29.867,5.99999,-0.327032,89.463,2.99381,4.28,1.82,
49770.1,1,1000,1000,-0.00179188,21.0515,1.62171,2.75817,-1.17604,2.65638,-0.403292,1.78647,0.000147942,1.78328,0.00166614,438.195,-85.3069,33.3342,0.0266106,448.732,-0.924716,4.28,1.82,85.6034,-29.9015,5.99999,-0.326591,89.5696,2.99348,4.28,1.82,
49790.5,1,1000,1000,-0.00175811,21.0129,1.61936,2.80737,-1.19703,2.69204,-0.403294,1.83996,0.000133991,1.78357,-0.00110575,438.738,-85.3034,33.3316,0.024788,449.276,-0.931009,4.28,1.82,85.7045,-29.936,5.99998,-0.326184,89.6764,2.99314,4.28,1.82,
49810.1,1,1000,1000,-0.00174195,20.9744,1.61704,2.85724,-1.21831,2.72769,-0.403297,1.89417,0.000119612,1.78376,0.000364376,439.282,-85.3018,33.3324,0.0206997,449.819,-0.939712,4.28,1.82,85.8058,-29.9707,5.99999,-0.32583,89.7835,2.99275,4.28,1.82,
49830.1,1,1000,1000,-0.00174195,20.9744,1.61704,2.90775,-1.23987,2.76334,-0.403299,1.9491,0.000105131,1.78388,0.000977234,440.318,-85.2663,33.3333,0.0201912,450.855,-0.923457,4.28,1.82,85.9578,-30.0191,5.99999,-0.32551,89.9429,2.99567,4.28,1.82,
49850.1,1,1000,1000,-0.00173423,20.9358,1.61476,2.95893,-1.2617,2.79899,-0.403301,2.00474,9.08179e-05,1.78392,0.000493695,440.862,-85.258,33.3333,0.0223552,451.398,-0.925691,4.28,1.82,86.0591,-30.0538,5.99999,-0.325185,90.05,2.99531,4.28,1.82,
49870.1,1,1000,1000,-0.0105173,20.8975,1.61251,3.01076,-1.28382,2.83464,-0.403303,2.06109,7.65331e-05,1.7839,0.0003905,441.406,-85.2528,33.3329,0.0217846,451.942,-0.931145,4.28,1.82,86.1607,-30.0885,5.99999,-0.324824,90.1574,2.995,4.28,1.82,
49890.1,1,1000,1000,-0.0109346,20.8153,1.60694,3.06324,-1.30621,2.87029,-0.403307,2.11815,6.12176e-05,1.78384,0.00280337,441.949,-85.2495,33.3332,0.020075,452.486,-0.937947,4.28,1.82,86.2625,-30.1235,5.99999,-0.324475,90.265,2.99447,4.28,1.82,
49910.1,1,1000,1000,-0.0109346,20.8153,1.60694,3.11639,-1.32889,2.90594,-0.403318,2.17593,4.63611e-05,1.78375,0.011492,442.984,-85.2135,33.333,0.0188804,453.521,-0.92262,4.28,1.82,86.413,-30.1708,5.99999,-0.324223,90.4266,2.9979,4.28,1.82,
49930.1,1,1000,1000,-0.0111107,20.7742,1.60352,3.17019,-1.35184,2.94158,-0.403331,2.23442,3.49698e-05,1.78358,-0.00308137,443.528,-85.2078,33.3329,0.0197263,454.065,-0.927535,4.28,1.82,86.5148,-30.206,6,-0.324134,90.5343,2.99701,4.28,1.82,
49950.1,1,1000,1000,-0.0111993,20.6919,1.59672,3.22465,-1.37507,2.97723,-0.403344,2.29363,2.27831e-05,1.78341,-0.00460647,444.072,-85.2022,33.333,0.0202327,454.608,-0.932853,4.28,1.82,86.6167,-30.2416,6,-0.324183,90.6422,2.99591,4.28,1.82,
49970.1,1,1000,1000,-0.0111993,20.6919,1.59672,3.27976,-1.39859,3.01288,-0.403358,2.35355,8.58427e-06,1.78321,-0.00304473,444.617,-85.2004,33.3336,0.0186905,455.152,-0.942209,4.28,1.82,86.7188,-30.2773,6,-0.324289,90.7504,2.9947,4.28,1.82,
49990.1,1,1000,1000,-0.0102207,20.615,1.59018,3.33553,-1.42238,3.04852,-0.403371,2.41418,-7.25972e-06,1.78301,-0.00363178,445.65,-85.1618,33.3333,0.0165669,456.187,-0.9243,4.28,1.82,86.8679,-30.3236,6,-0.324355,90.9064,2.99837,4.28,1.82,
50010.1,1,1000,1000,-0.01022,20.5765,1.58691,3.39195,-1.44646,3.08417,-0.403385,2.47553,-2.45687e-05,1.78279,-0.00387766,446.195,-85.1585,33.3335,0.015628,456.731,-0.932706,4.28,1.82,86.9701,-30.3592,6,-0.324357,91.0147,2.99724,4.28,1.82,
50030.1,1,1000,1000,-0.00141911,20.5384,1.58367,3.44903,-1.47082,3.1195,-0.403397,2.53758,-0.00102134,1.71196,-0.00501446,446.739,-85.1544,33.333,0.0153932,457.275,-0.939768,4.28,1.82,87.0726,-30.3949,6,-0.324309,91.1232,2.99618,4.28,1.82,
50050.1,1,1000,1000,-0.00141911,20.5384,1.58367,3.50674,-1.49545,3.15407,-0.40341,2.60034,-0.00103447,1.71879,-0.00358201,447.284,-85.1478,33.3328,0.0168689,457.82,-0.944346,4.28,1.82,87.1753,-30.4306,6,-0.32423,91.2319,2.99513,4.28,1.82,
50070.1,1,1000,1000,-0.000979858,20.4623,1.59311,3.56509,-1.52035,3.18857,-0.403422,2.66378,-0.00104864,1.75657,0.000984253,448.316,-85.1088,33.3331,0.0194276,458.853,-0.927004,4.28,1.82,87.3228,-30.4763,6,-0.324145,91.3891,2.99889,4.28,1.82,
