CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.4923	0.0000	2.4414	0.0000	2.5000	82.0674
0.0000	0.5088	0.0000	2.5330	0.0000	2.5000	82.2438
0.0000	0.4900	0.0000	2.4307	0.0000	2.5000	82.6028
0.0000	0.5100	0.0000	2.5768	0.0000	2.5000	82.7807
0.0000	0.4900	0.0000	2.4092	0.0000	2.5000	82.9630
0.0000	0.5100	0.0000	2.5553	0.0000	2.5000	83.1386
0.0000	0.4900	0.0000	2.4766	0.0000	2.5000	83.3226
0.0000	0.4975	0.0000	2.4754	0.0000	-2.0000	83.6762
0.0000	0.0000	0.2800	-1.0650	0.0000	-2.0000	83.8224
0.0000	0.0000	0.2800	-1.6431	0.0000	-2.0000	83.7158
0.0000	0.0000	0.2800	-1.9240	0.0000	-2.0000	83.5886
0.0000	0.0000	0.2800	-2.1742	0.0000	-2.0000	83.2875
0.0000	0.0000	0.2600	-2.0713	0.0000	-2.0000	83.1328
0.0000	0.0000	0.2600	-1.9979	0.0000	-2.0000	82.9857
0.0000	0.0000	0.2800	-1.9881	0.0000	-2.0000	82.8427
0.0000	0.0000	0.2800	-1.9897	0.0000	-2.0000	82.6980
0.0000	0.0000	0.2800	-1.9489	0.0000	-2.0000	82.4117
0.0000	0.0000	0.2800	-1.9383	0.0000	-2.0000	82.2704
0.0000	0.0000	0.2800	-1.9344	0.0000	-2.0000	82.1298
0.0000	0.0000	0.2800	-1.9370	0.0000	-2.0000	81.9895
0.0000	0.0000	0.2800	-1.9682	-0.0000	-2.0000	81.7074
0.0000	0.0000	0.2800	-1.9868	-0.0000	-2.0000	81.5650
0.0000	0.0000	0.2800	-2.0029	-0.0000	-2.0000	81.4214
0.0000	0.0000	0.2791	-2.0224	-0.0000	-2.0000	81.2768
0.0000	0.0000	0.2728	-2.0321	-0.0000	-2.0000	81.1310
0.0000	0.0000	0.2697	-2.0258	-0.0000	-2.0000	80.8403
0.0000	0.0000	0.2717	-2.0432	-0.0000	-2.0000	80.6944
0.0000	0.0000	0.2662	-2.0410	-0.0000	-2.0000	80.5473
0.0000	0.0000	0.2669	-2.0427	-0.0000	-2.0000	80.4008
0.0000	0.0000	0.2663	-2.0487	-0.0000	-2.0000	80.2538
0.0000	0.0000	0.2644	-2.0431	-0.0000	-2.0000	79.9597
0.0000	0.0000	0.2662	-2.0471	-0.0000	-2.0000	79.8127
0.0000	0.0000	0.2649	-2.0438	-0.0000	-2.0000	79.6655
0.0000	0.0000	0.2660	-2.0407	-0.0000	-2.0000	79.5185
0.0000	0.0000	0.2670	-2.0365	-0.0000	-2.0000	79.2249
0.0000	0.0000	0.2683	-2.0359	-0.0000	-2.0000	79.0783
0.0000	0.0000	0.2685	-2.0327	-0.0000	-2.0000	78.9319
0.0000	0.0000	0.2695	-2.0314	-0.0000	-2.0000	78.7856
0.0000	0.0000	0.2700	-2.0293	-0.0000	-2.0000	78.4931
0.0000	0.0000	0.2706	-2.0300	-0.0000	-2.0000	78.3470
0.0000	0.0000	0.2704	-2.0290	-0.0000	-2.0000	78.2008
0.0000	0.0000	0.2707	-2.0292	-0.0000	-2.0000	78.0547
0.0000	0.0000	0.2707	-2.0291	-0.0000	-2.0000	77.9085
0.0000	0.0000	0.2707	-2.0289	-0.0000	-2.0000	77.6163
0.0000	0.0000	0.2708	-2.0291	-0.0000	-2.0000	77.4702
0.0000	0.0000	0.2707	-2.0291	-0.0000	-2.0000	77.3241
0.0000	0.0000	0.2707	-2.0289	-0.0000	-2.0000	77.1779
0.0000	0.0000	0.2708	-2.0292	-0.0000	-2.0000	76.8857
0.0000	0.0000	0.2707	-2.0292	-0.0000	-2.0000	76.7396
0.0000	0.0000	0.2707	-2.0295	-0.0000	-2.0000	76.5935
0.0000	0.0000	0.2706	-2.0296	-0.0000	-2.0000	76.4474
0.0000	0.0000	0.2705	-2.0297	-0.0000	-2.0000	76.3012
0.0000	0.0000	0.2705	-2.0300	-0.0000	-2.0000	76.0089
0.0000	0.0000	0.2704	-2.0299	-0.0000	-2.0000	75.8628
0.0000	0.0000	0.2704	-2.0300	-0.0000	-2.0000	75.7166
0.0000	0.0000	0.2704	-2.0301	-0.0000	-2.0000	75.5705
0.0000	0.0000	0.2704	-2.0302	-0.0000	-2.0000	75.2782
0.0000	0.0000	0.2703	-2.0300	-0.0000	-2.0000	75.1320
0.0000	0.0000	0.2704	-2.0300	-0.0000	-2.0000	74.9859
0.0000	0.0000	0.2704	-2.0296	-0.0000	-2.0000	74.8397
0.0000	0.0000	0.2705	-2.0294	-0.0000	-2.0000	74.6936
0.0000	0.0000	0.2706	-2.0289	-0.0000	-2.0000	74.4014
0.0000	0.0000	0.2708	-2.0289	-0.0000	-2.0000	74.2553
0.0000	0.0000	0.2708	-2.0285	-0.0000	-2.0000	74.1093
0.0000	0.0000	0.2709	-2.0284	-0.0000	-2.0000	73.9632
0.0000	0.0000	0.2709	-2.0281	-0.0000	-2.0000	73.6711
0.0000	0.0000	0.2710	-2.0282	-0.0000	-2.0000	73.5251
0.0000	0.0000	0.2710	-2.0279	-0.0000	-2.0000	73.3791
0.0000	0.0000	0.2711	-2.0279	-0.0000	-2.0000	73.2331
0.0000	0.0000	0.2711	-2.0278	-0.0000	-2.0000	73.0871
0.0000	0.0000	0.2711	-2.0276	-0.0000	-2.0000	72.7951
0.0000	0.0000	0.2712	-2.0276	-0.0000	-2.0000	72.6491
0.0000	0.0000	0.2712	-2.0275	-0.0000	-2.0000	72.5031
0.0000	0.0000	0.2712	-2.0274	-0.0000	-2.0000	72.3571
0.0000	0.0000	0.2712	-2.0272	-0.0000	-2.0000	72.0652
0.0000	0.0000	0.2713	-2.0272	-0.0000	-2.0000	71.9193
0.0000	0.0000	0.2713	-2.0270	-0.0000	-2.0000	71.7733
0.0000	0.0000	0.2713	-2.0270	-0.0000	-2.0000	71.6274
0.0000	0.0000	0.2714	-2.0269	-0.0000	-2.0000	71.4814
0.0000	0.0000	0.2714	-2.0266	-0.0000	-2.0000	71.1896
0.0000	0.0000	0.2715	-2.0267	-0.0000	-2.0000	71.0436
0.0000	0.0000	0.2715	-2.0265	-0.0000	-2.0000	70.8977
0.0000	0.0000	0.2715	-2.0264	-0.0000	-2.0000	70.7518
0.0000	0.0000	0.2716	-2.0261	-0.0000	-2.0000	70.4600
0.0000	0.0000	0.2716	-2.0262	-0.0000	-2.0000	70.3142
0.0000	0.0000	0.2716	-2.0259	-0.0000	-2.0000	70.1683
0.0000	0.0000	0.2717	-2.0259	-0.0000	-2.0000	70.0224
0.0000	0.0000	0.2717	-2.0258	-0.0000	-2.0000	69.8766
0.0000	0.0000	0.2718	-2.0255	-0.0000	-2.0000	69.5849
0.0000	0.0000	0.2718	-2.0255	-0.0000	-2.0000	69.4390
0.0000	0.0000	0.2718	-2.0253	-0.0000	-2.0000	69.2932
0.0000	0.0000	0.2719	-2.0253	-0.0000	-2.0000	69.1474
0.0000	0.0000	0.2719	-2.0251	-0.0000	-2.0000	68.8558
0.0000	0.0000	0.2720	-2.0251	-0.0000	-2.0000	68.7100
0.0000	0.0000	0.2720	-2.0249	-0.0000	-2.0000	68.5642
0.0000	0.0000	0.2720	-2.0249	-0.0000	-2.0000	68.4184
0.0000	0.0000	0.2720	-2.0247	-0.0000	-2.0000	68.2726
0.0000	0.0000	0.2721	-2.0245	-0.0000	-2.0000	67.9810
0.0000	0.0000	0.2722	-2.0245	-0.0000	-2.0000	67.8353
0.0000	0.0000	0.2721	-2.0244	-0.0000	-2.0000	67.6895
0.0000	0.0000	0.2722	-2.0243	-0.0000	-2.0000	67.5438
0.0000	0.0000	0.2722	-2.0241	-0.0000	-2.0000	67.2523
0.0000	0.0000	0.2723	-2.0241	-0.0000	-2.0000	67.1065
0.0000	0.0000	0.2723	-2.0239	-0.0000	-2.0000	66.9608
0.0000	0.0000	0.2724	-2.0239	-0.0000	-2.0000	66.8151
0.0000	0.0000	0.2724	-2.0237	-0.0000	-2.0000	66.6694
0.0000	0.0000	0.2724	-2.0235	-0.0000	-2.0000	66.3780
0.0000	0.0000	0.2725	-2.0236	-0.0000	-2.0000	66.2323
0.0000	0.0000	0.2725	-2.0234	-0.0000	-2.0000	66.0866
0.0000	0.0000	0.2725	-2.0233	-0.0000	-2.0000	65.9409
0.0000	0.0000	0.2725	-2.0231	-0.0000	-2.0000	65.6496
0.0000	0.0000	0.2726	-2.0231	-0.0000	-2.0000	65.5039
0.0000	0.0000	0.2726	-2.0229	-0.0000	-2.0000	65.3583
0.0000	0.0000	0.2727	-2.0229	-0.0000	-2.0000	65.2126
0.0000	0.0000	0.2727	-2.0227	-0.0000	-2.0000	65.0670
0.0000	0.0000	0.2727	-2.0225	-0.0000	-2.0000	64.7757
0.0000	0.0000	0.2728	-2.0226	-0.0000	-2.0000	64.6301
0.0000	0.0000	0.2728	-2.0224	-0.0000	-2.0000	64.4845
0.0000	0.0000	0.2728	-2.0223	-0.0000	-2.0000	64.3389
0.0000	0.0000	0.2729	-2.0221	-0.0000	-2.0000	64.0477
0.0000	0.0000	0.2729	-2.0221	-0.0000	-2.0000	63.9021
0.0000	0.0000	0.2729	-2.0219	-0.0000	-2.0000	63.7565
0.0000	0.0000	0.2730	-2.0219	-0.0000	-2.0000	63.6109
0.0000	0.0000	0.2730	-2.0218	-0.0000	-2.0000	63.4653
0.0000	0.0000	0.2730	-2.0216	-0.0000	-2.0000	63.1742
0.0000	0.0000	0.2731	-2.0216	-0.0000	-2.0000	63.0287
0.0000	0.0000	0.2731	-2.0214	-0.0000	-2.0000	62.8831
0.0000	0.0000	0.2731	-2.0214	-0.0000	-2.0000	62.7376
0.0000	0.0000	0.2732	-2.0212	-0.0000	-2.0000	62.4465
0.0000	0.0000	0.2732	-2.0212	-0.0000	-2.0000	62.3010
0.0000	0.0000	0.2732	-2.0210	-0.0000	-2.0000	62.1555
0.0000	0.0000	0.2733	-2.0210	-0.0000	-2.0000	62.0100
0.0000	0.0000	0.2733	-2.0209	-0.0000	-2.0000	61.8645
0.0000	0.0000	0.2733	-2.0207	-0.0000	-2.0000	61.5735
0.0000	0.0000	0.2734	-2.0207	-0.0000	-2.0000	61.4280
0.0000	0.0000	0.2734	-2.0205	-0.0000	-2.0000	61.2825
0.0000	0.0000	0.2734	-2.0205	-0.0000	-2.0000	61.1370
0.0000	0.0000	0.2735	-2.0202	-0.0000	-2.0000	60.8461
0.0000	0.0000	0.2735	-2.0203	-0.0000	-2.0000	60.7006
0.0000	0.0000	0.2735	-2.0201	-0.0000	-2.0000	60.5552
0.0000	0.0000	0.2736	-2.0201	-0.0000	-2.0000	60.4097
0.0000	0.0000	0.2736	-2.0199	-0.0000	-2.0000	60.2643
0.0000	0.0000	0.2736	-2.0198	-0.0000	-2.0000	59.9734
0.0000	0.0000	0.2737	-2.0198	-0.0000	-2.0000	59.8280
0.0000	0.0000	0.2737	-2.0196	-0.0000	-2.0000	59.6826
0.0000	0.0000	0.2737	-2.0196	-0.0000	-2.0000	59.5372
0.0000	0.0000	0.2737	-2.0193	-0.0000	-2.0000	59.2464
0.0000	0.0000	0.2738	-2.0194	-0.0000	-2.0000	59.1010
0.0000	0.0000	0.2738	-2.0192	-0.0000	-2.0000	58.9556
0.0000	0.0000	0.2739	-2.0192	-0.0000	-2.0000	58.8102
0.0000	0.0000	0.2739	-2.0191	-0.0000	-2.0000	58.6649
0.0000	0.0000	0.2739	-2.0189	-0.0000	-2.0000	58.3741
0.0000	0.0000	0.2740	-2.0189	-0.0000	-2.0000	58.2288
0.0000	0.0000	0.2740	-2.0187	-0.0000	-2.0000	58.0834
0.0000	0.0000	0.2740	-2.0187	-0.0000	-2.0000	57.9381
0.0000	0.0000	0.2840	-2.0613	-0.0000	-2.0000	57.6450
0.0000	0.0000	0.2704	-2.0118	-0.0000	-2.0000	57.4972
0.0000	0.0000	0.2862	-2.0579	-0.0000	-2.0000	57.3520
0.0000	0.0000	0.2715	-2.0299	-0.0000	-2.0000	57.2037
0.0000	0.0000	0.2804	-2.0223	-0.0000	-2.0000	57.0585
0.0000	0.0000	0.2829	-2.0574	-0.0000	-2.0000	56.7640
0.0000	0.0000	0.2716	-2.0166	-0.0000	-2.0000	56.6163
0.0000	0.0000	0.2847	-2.0497	-0.0000	-2.0000	56.4709
0.0000	0.0000	0.2741	-2.0393	-0.0000	-2.0000	56.3230
0.0000	0.0000	0.2774	-2.0313	-0.0000	-2.0000	56.0310
0.0000	0.0000	0.2800	-2.0410	-0.0000	-2.0000	55.8845
0.0000	0.0000	0.2769	-2.0335	-0.0000	-2.0000	55.7376
0.0000	0.0000	0.2793	-2.0400	-0.0000	-2.0000	55.5911
0.0000	0.0000	0.2772	-2.0388	-0.0000	-2.0000	55.4442
0.0000	0.0000	0.2776	-2.0366	-0.0000	-2.0000	55.1509
0.0000	0.0000	0.2783	-2.0387	-0.0000	-2.0000	55.0042
0.0000	0.0000	0.2776	-2.0369	-0.0000	-2.0000	54.8575
0.0000	0.0000	0.2782	-2.0379	-0.0000	-2.0000	54.7108
0.0000	0.0000	0.2779	-2.0376	-0.0000	-2.0000	54.4173
0.0000	0.0000	0.2780	-2.0378	-0.0000	-2.0000	54.2706
0.0000	0.0000	0.2779	-2.0375	-0.0000	-2.0000	54.1239
0.0000	0.0000	0.2780	-2.0376	-0.0000	-2.0000	53.9772
0.0000	0.0000	0.2780	-2.0374	-0.0000	-2.0000	53.8305
0.0000	0.0000	0.2780	-2.0372	-0.0000	-2.0000	53.5372
0.0000	0.0000	0.2781	-2.0373	-0.0000	-2.0000	53.3905
0.0000	0.0000	0.2781	-2.0370	-0.0000	-2.0000	53.2438
0.0000	0.0000	0.2781	-2.0370	-0.0000	-2.0000	53.0971
0.0000	0.0000	0.2781	-2.0368	-0.0000	-2.0000	52.8038
0.0000	0.0000	0.2782	-2.0369	-0.0000	-2.0000	52.6572
0.0000	0.0000	0.2782	-2.0367	-0.0000	-2.0000	52.5105
0.0000	0.0000	0.2783	-2.0367	-0.0000	-2.0000	52.3639
0.0000	0.0000	0.2783	-2.0366	-0.0000	-2.0000	52.2172
0.0000	0.0000	0.2783	-2.0364	-0.0000	-2.0000	51.9240
0.0000	0.0000	0.2784	-2.0364	-0.0000	-2.0000	51.7774
