CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.5054	0.0000	2.5427	0.0000	2.5000	73.8255
0.0000	0.4900	0.0000	2.5081	0.0000	2.5000	74.0089
0.0000	0.4900	0.0000	2.4504	0.0000	2.5000	74.3619
0.0000	0.5059	0.0000	2.5488	0.0000	2.5000	74.7275
0.0000	0.5059	0.0000	2.5488	0.0000	2.5000	74.7275
0.0000	0.4900	0.0000	2.4528	0.0000	2.5000	74.9067
0.0000	0.5051	0.0000	2.5423	0.0000	2.5000	75.2656
0.0000	0.4900	0.0000	2.4473	0.0000	2.5000	75.6191
0.0000	0.4900	0.0000	2.4473	0.0000	2.5000	75.6191
0.0000	0.5069	0.0000	2.5473	0.0000	2.5000	75.8003
0.0000	0.4900	0.0000	2.5093	0.0000	2.5000	75.9839
0.0000	0.4900	0.0000	2.4458	0.0000	2.5000	76.3363
0.0000	0.5073	0.0000	2.5534	0.0000	2.5000	76.7025
0.0000	0.5073	0.0000	2.5534	0.0000	2.5000	76.7025
0.0000	0.4900	0.0000	2.4480	0.0000	2.5000	76.8816
0.0000	0.5066	0.0000	2.5471	0.0000	2.5000	77.2405
0.0000	0.4900	0.0000	2.4427	0.0000	2.5000	77.5935
0.0000	0.4900	0.0000	2.4427	0.0000	2.5000	77.5935
0.0000	0.5083	0.0000	2.5520	0.0000	2.5000	77.7747
0.0000	0.4900	0.0000	2.5106	0.0000	2.5000	77.9587
0.0000	0.4900	0.0000	2.4412	0.0000	2.5000	78.3104
0.0000	0.5088	0.0000	2.5580	0.0000	2.5000	78.6771
0.0000	0.5088	0.0000	2.5580	0.0000	2.5000	78.6771
0.0000	0.4900	0.0000	2.4430	0.0000	2.5000	78.8561
0.0000	0.5082	0.0000	2.5523	0.0000	2.5000	79.2150
0.0000	0.4900	0.0000	2.4379	0.0000	2.5000	79.5675
0.0000	0.4900	0.0000	2.4379	0.0000	2.5000	79.5675
0.0000	0.5099	0.0000	2.5569	0.0000	2.5000	79.7488
0.0000	0.4900	0.0000	2.5121	0.0000	2.5000	79.9331
0.0000	0.4900	0.0000	2.4364	0.0000	2.5000	80.2842
0.0000	0.5100	0.0000	2.5605	0.0000	2.5000	80.6511
0.0000	0.5100	0.0000	2.5605	0.0000	2.5000	80.6511
0.0000	0.4900	0.0000	2.4378	0.0000	2.5000	80.8300
0.0000	0.5099	0.0000	2.5577	0.0000	2.5000	81.1889
0.0000	0.4900	0.0000	2.4331	0.0000	2.5000	81.5408
0.0000	0.4900	0.0000	2.4331	0.0000	2.5000	81.5408
0.0000	0.5100	0.0000	2.5535	0.0000	2.5000	81.7217
0.0000	0.4900	0.0000	2.5084	0.0000	2.5000	81.9058
0.0000	0.4900	0.0000	2.4318	0.0000	2.5000	82.2562
0.0000	0.5100	0.0000	2.5560	0.0000	2.5000	82.6224
0.0000	0.5100	0.0000	2.5560	0.0000	2.5000	82.6224
0.0000	0.4900	0.0000	2.4327	0.0000	2.5000	82.8011
0.0000	0.5100	0.0000	2.5536	0.0000	2.5000	83.1593
0.0000	0.4900	0.0000	2.4286	0.0000	2.5000	83.5106
0.0000	0.4900	0.0000	2.4286	0.0000	-2.0000	83.5106
0.0000	0.0000	0.2800	1.9370	0.0000	-2.0000	83.6902
0.0000	0.0000	0.2800	-1.4958	0.0000	-2.0000	83.6264
0.0000	0.0000	0.2800	-2.0863	0.0000	-2.0000	83.3632
0.0000	0.0000	0.2600	-2.0350	0.0000	-2.0000	83.0648
0.0000	0.0000	0.2600	-2.0350	0.0000	-2.0000	83.0648
0.0000	0.0000	0.2688	-2.0216	0.0000	-2.0000	82.9185
0.0000	0.0000	0.2731	-1.9662	0.0000	-2.0000	82.6297
0.0000	0.0000	0.2800	-1.9511	0.0000	-2.0000	82.3438
0.0000	0.0000	0.2800	-1.9511	0.0000	-2.0000	82.3438
0.0000	0.0000	0.2800	-1.9405	0.0000	-2.0000	82.2024
0.0000	0.0000	0.2800	-1.9352	0.0000	-2.0000	82.0616
0.0000	0.0000	0.2800	-1.9489	0.0000	-2.0000	81.7808
0.0000	0.0000	0.2800	-1.9818	-0.0000	-2.0000	81.4973
0.0000	0.0000	0.2800	-1.9818	-0.0000	-2.0000	81.4973
0.0000	0.0000	0.2800	-1.9983	-0.0000	-2.0000	81.3541
0.0000	0.0000	0.2800	-2.0389	-0.0000	-2.0000	81.0641
0.0000	0.0000	0.2676	-2.0039	-0.0000	-2.0000	80.7764
0.0000	0.0000	0.2676	-2.0039	-0.0000	-2.0000	80.7764
0.0000	0.0000	0.2788	-2.0582	-0.0000	-2.0000	80.6306
0.0000	0.0000	0.2614	-2.0689	-0.0000	-2.0000	80.4819
0.0000	0.0000	0.2600	-2.0076	-0.0000	-2.0000	80.1919
0.0000	0.0000	0.2776	-2.1025	-0.0000	-2.0000	79.8940
0.0000	0.0000	0.2776	-2.1025	-0.0000	-2.0000	79.8940
0.0000	0.0000	0.2600	-2.0343	-0.0000	-2.0000	79.7448
0.0000	0.0000	0.2690	-2.0463	-0.0000	-2.0000	79.4523
0.0000	0.0000	0.2652	-2.0299	-0.0000	-2.0000	79.1592
0.0000	0.0000	0.2652	-2.0299	-0.0000	-2.0000	79.1592
0.0000	0.0000	0.2704	-2.0420	-0.0000	-2.0000	79.0126
0.0000	0.0000	0.2666	-2.0387	-0.0000	-2.0000	78.8655
0.0000	0.0000	0.2676	-2.0238	-0.0000	-2.0000	78.5734
0.0000	0.0000	0.2724	-2.0386	-0.0000	-2.0000	78.2802
0.0000	0.0000	0.2724	-2.0386	-0.0000	-2.0000	78.2802
0.0000	0.0000	0.2676	-2.0230	-0.0000	-2.0000	78.1339
0.0000	0.0000	0.2726	-2.0331	-0.0000	-2.0000	77.8422
0.0000	0.0000	0.2694	-2.0234	-0.0000	-2.0000	77.5505
0.0000	0.0000	0.2694	-2.0234	-0.0000	-2.0000	77.5505
0.0000	0.0000	0.2725	-2.0322	-0.0000	-2.0000	77.4044
0.0000	0.0000	0.2697	-2.0324	-0.0000	-2.0000	77.2580
0.0000	0.0000	0.2696	-2.0240	-0.0000	-2.0000	76.9662
0.0000	0.0000	0.2723	-2.0341	-0.0000	-2.0000	76.6736
0.0000	0.0000	0.2723	-2.0341	-0.0000	-2.0000	76.6736
0.0000	0.0000	0.2691	-2.0245	-0.0000	-2.0000	76.5275
0.0000	0.0000	0.2722	-2.0318	-0.0000	-2.0000	76.2357
0.0000	0.0000	0.2698	-2.0259	-0.0000	-2.0000	75.9438
0.0000	0.0000	0.2698	-2.0259	-0.0000	-2.0000	75.9438
0.0000	0.0000	0.2717	-2.0314	-0.0000	-2.0000	75.7978
0.0000	0.0000	0.2699	-2.0319	-0.0000	-2.0000	75.6514
0.0000	0.0000	0.2698	-2.0271	-0.0000	-2.0000	75.3594
0.0000	0.0000	0.2713	-2.0327	-0.0000	-2.0000	75.0669
0.0000	0.0000	0.2713	-2.0327	-0.0000	-2.0000	75.0669
0.0000	0.0000	0.2695	-2.0274	-0.0000	-2.0000	74.9208
0.0000	0.0000	0.2712	-2.0300	-0.0000	-2.0000	74.6288
0.0000	0.0000	0.2704	-2.0277	-0.0000	-2.0000	74.3367
0.0000	0.0000	0.2704	-2.0277	-0.0000	-2.0000	74.3367
0.0000	0.0000	0.2711	-2.0293	-0.0000	-2.0000	74.1906
0.0000	0.0000	0.2706	-2.0290	-0.0000	-2.0000	74.0445
0.0000	0.0000	0.2707	-2.0276	-0.0000	-2.0000	73.7525
0.0000	0.0000	0.2712	-2.0286	-0.0000	-2.0000	73.4604
0.0000	0.0000	0.2712	-2.0286	-0.0000	-2.0000	73.4604
0.0000	0.0000	0.2708	-2.0276	-0.0000	-2.0000	73.3144
0.0000	0.0000	0.2712	-2.0278	-0.0000	-2.0000	73.0224
0.0000	0.0000	0.2711	-2.0274	-0.0000	-2.0000	72.7304
0.0000	0.0000	0.2711	-2.0274	-0.0000	-2.0000	72.7304
0.0000	0.0000	0.2712	-2.0276	-0.0000	-2.0000	72.5844
0.0000	0.0000	0.2712	-2.0275	-0.0000	-2.0000	72.4384
0.0000	0.0000	0.2712	-2.0272	-0.0000	-2.0000	72.1465
0.0000	0.0000	0.2713	-2.0272	-0.0000	-2.0000	71.8546
0.0000	0.0000	0.2713	-2.0272	-0.0000	-2.0000	71.8546
0.0000	0.0000	0.2713	-2.0270	-0.0000	-2.0000	71.7086
0.0000	0.0000	0.2714	-2.0268	-0.0000	-2.0000	71.4168
0.0000	0.0000	0.2714	-2.0267	-0.0000	-2.0000	71.1249
0.0000	0.0000	0.2714	-2.0267	-0.0000	-2.0000	71.1249
0.0000	0.0000	0.2715	-2.0266	-0.0000	-2.0000	70.9790
0.0000	0.0000	0.2715	-2.0264	-0.0000	-2.0000	70.8331
0.0000	0.0000	0.2715	-2.0262	-0.0000	-2.0000	70.5413
0.0000	0.0000	0.2716	-2.0261	-0.0000	-2.0000	70.2495
0.0000	0.0000	0.2716	-2.0261	-0.0000	-2.0000	70.2495
0.0000	0.0000	0.2717	-2.0260	-0.0000	-2.0000	70.1036
0.0000	0.0000	0.2717	-2.0257	-0.0000	-2.0000	69.8119
0.0000	0.0000	0.2718	-2.0256	-0.0000	-2.0000	69.5202
0.0000	0.0000	0.2718	-2.0256	-0.0000	-2.0000	69.5202
0.0000	0.0000	0.2718	-2.0254	-0.0000	-2.0000	69.3743
0.0000	0.0000	0.2719	-2.0253	-0.0000	-2.0000	69.2285
0.0000	0.0000	0.2719	-2.0252	-0.0000	-2.0000	68.9369
0.0000	0.0000	0.2720	-2.0250	-0.0000	-2.0000	68.6453
0.0000	0.0000	0.2720	-2.0250	-0.0000	-2.0000	68.6453
0.0000	0.0000	0.2720	-2.0249	-0.0000	-2.0000	68.4995
0.0000	0.0000	0.2720	-2.0246	-0.0000	-2.0000	68.2079
0.0000	0.0000	0.2721	-2.0246	-0.0000	-2.0000	67.9163
0.0000	0.0000	0.2721	-2.0246	-0.0000	-2.0000	67.9163
0.0000	0.0000	0.2721	-2.0244	-0.0000	-2.0000	67.7706
0.0000	0.0000	0.2722	-2.0243	-0.0000	-2.0000	67.6248
0.0000	0.0000	0.2722	-2.0242	-0.0000	-2.0000	67.3333
0.0000	0.0000	0.2723	-2.0240	-0.0000	-2.0000	67.0419
0.0000	0.0000	0.2723	-2.0240	-0.0000	-2.0000	67.0419
0.0000	0.0000	0.2723	-2.0240	-0.0000	-2.0000	66.8961
0.0000	0.0000	0.2723	-2.0236	-0.0000	-2.0000	66.6047
0.0000	0.0000	0.2724	-2.0236	-0.0000	-2.0000	66.3133
0.0000	0.0000	0.2724	-2.0236	-0.0000	-2.0000	66.3133
0.0000	0.0000	0.2724	-2.0235	-0.0000	-2.0000	66.1676
0.0000	0.0000	0.2725	-2.0233	-0.0000	-2.0000	66.0219
0.0000	0.0000	0.2725	-2.0232	-0.0000	-2.0000	65.7306
0.0000	0.0000	0.2726	-2.0230	-0.0000	-2.0000	65.4392
0.0000	0.0000	0.2726	-2.0230	-0.0000	-2.0000	65.4392
0.0000	0.0000	0.2727	-2.0230	-0.0000	-2.0000	65.2936
0.0000	0.0000	0.2727	-2.0226	-0.0000	-2.0000	65.0023
0.0000	0.0000	0.2728	-2.0226	-0.0000	-2.0000	64.7110
0.0000	0.0000	0.2728	-2.0226	-0.0000	-2.0000	64.7110
0.0000	0.0000	0.2728	-2.0225	-0.0000	-2.0000	64.5654
0.0000	0.0000	0.2728	-2.0223	-0.0000	-2.0000	64.4198
0.0000	0.0000	0.2729	-2.0222	-0.0000	-2.0000	64.1286
0.0000	0.0000	0.2729	-2.0220	-0.0000	-2.0000	63.8374
0.0000	0.0000	0.2729	-2.0220	-0.0000	-2.0000	63.8374
0.0000	0.0000	0.2730	-2.0220	-0.0000	-2.0000	63.6918
0.0000	0.0000	0.2730	-2.0217	-0.0000	-2.0000	63.4006
0.0000	0.0000	0.2731	-2.0217	-0.0000	-2.0000	63.1095
0.0000	0.0000	0.2731	-2.0217	-0.0000	-2.0000	63.1095
0.0000	0.0000	0.2731	-2.0215	-0.0000	-2.0000	62.9640
0.0000	0.0000	0.2731	-2.0214	-0.0000	-2.0000	62.8184
0.0000	0.0000	0.2732	-2.0213	-0.0000	-2.0000	62.5273
0.0000	0.0000	0.2732	-2.0212	-0.0000	-2.0000	62.3818
0.0000	0.0000	0.2732	-2.0211	-0.0000	-2.0000	62.2363
0.0000	0.0000	0.2732	-2.0211	-0.0000	-2.0000	62.2363
0.0000	0.0000	0.2732	-2.0210	-0.0000	-2.0000	62.0908
0.0000	0.0000	0.2733	-2.0208	-0.0000	-2.0000	61.7998
0.0000	0.0000	0.2734	-2.0207	-0.0000	-2.0000	61.5088
0.0000	0.0000	0.2734	-2.0207	-0.0000	-2.0000	61.5088
0.0000	0.0000	0.2734	-2.0206	-0.0000	-2.0000	61.3633
0.0000	0.0000	0.2734	-2.0205	-0.0000	-2.0000	61.2178
0.0000	0.0000	0.2735	-2.0203	-0.0000	-2.0000	60.9268
0.0000	0.0000	0.2735	-2.0203	-0.0000	-2.0000	60.7814
0.0000	0.0000	0.2735	-2.0202	-0.0000	-2.0000	60.6359
0.0000	0.0000	0.2735	-2.0202	-0.0000	-2.0000	60.6359
0.0000	0.0000	0.2735	-2.0201	-0.0000	-2.0000	60.4905
0.0000	0.0000	0.2736	-2.0199	-0.0000	-2.0000	60.1996
0.0000	0.0000	0.2736	-2.0198	-0.0000	-2.0000	59.9087
0.0000	0.0000	0.2736	-2.0198	-0.0000	-2.0000	59.9087
0.0000	0.0000	0.2737	-2.0197	-0.0000	-2.0000	59.7633
0.0000	0.0000	0.2737	-2.0196	-0.0000	-2.0000	59.6179
0.0000	0.0000	0.2737	-2.0194	-0.0000	-2.0000	59.3271
0.0000	0.0000	0.2738	-2.0193	-0.0000	-2.0000	59.0363
0.0000	0.0000	0.2738	-2.0193	-0.0000	-2.0000	59.0363
0.0000	0.0000	0.2738	-2.0192	-0.0000	-2.0000	58.8909
0.0000	0.0000	0.2738	-2.0190	-0.0000	-2.0000	58.6001
0.0000	0.0000	0.2739	-2.0189	-0.0000	-2.0000	58.3094
0.0000	0.0000	0.2739	-2.0189	-0.0000	-2.0000	58.3094
0.0000	0.0000	0.2739	-2.0188	-0.0000	-2.0000	58.1640
0.0000	0.0000	0.2740	-2.0187	-0.0000	-2.0000	58.0187
0.0000	0.0000	0.2740	-2.0186	-0.0000	-2.0000	57.7280
0.0000	0.0000	0.2841	-2.0574	-0.0000	-2.0000	57.5808
0.0000	0.0000	0.2716	-2.0181	-0.0000	-2.0000	57.4343
0.0000	0.0000	0.2716	-2.0181	-0.0000	-2.0000	57.4343
0.0000	0.0000	0.2842	-2.0529	-0.0000	-2.0000	57.2879
0.0000	0.0000	0.2731	-2.0204	-0.0000	-2.0000	56.9933
0.0000	0.0000	0.2835	-2.0635	-0.0000	-2.0000	56.6977
0.0000	0.0000	0.2835	-2.0635	-0.0000	-2.0000	56.6977
0.0000	0.0000	0.2700	-2.0095	-0.0000	-2.0000	56.5511
0.0000	0.0000	0.2870	-2.0117	-0.0000	-2.0000	56.4071
0.0000	0.0000	0.2863	-2.0776	-0.0000	-2.0000	56.1101
0.0000	0.0000	0.2700	-1.9939	-0.0000	-2.0000	55.8198
0.0000	0.0000	0.2700	-1.9939	-0.0000	-2.0000	55.8198
0.0000	0.0000	0.2900	-2.0659	-0.0000	-2.0000	55.6738
0.0000	0.0000	0.2700	-2.0032	-0.0000	-2.0000	55.3779
0.0000	0.0000	0.2890	-2.0912	-0.0000	-2.0000	55.0802
0.0000	0.0000	0.2890	-2.0912	-0.0000	-2.0000	55.0802
0.0000	0.0000	0.2700	-2.0132	-0.0000	-2.0000	54.9325
0.0000	0.0000	0.2858	-2.0094	-0.0000	-2.0000	54.7884
0.0000	0.0000	0.2870	-2.0771	-0.0000	-2.0000	54.4920
0.0000	0.0000	0.2700	-1.9916	-0.0000	-2.0000	54.2021
0.0000	0.0000	0.2700	-1.9916	-0.0000	-2.0000	54.2021
0.0000	0.0000	0.2900	-2.0639	-0.0000	-2.0000	54.0562
0.0000	0.0000	0.2700	-2.0011	-0.0000	-2.0000	53.7606
0.0000	0.0000	0.2897	-2.0937	-0.0000	-2.0000	53.4627
0.0000	0.0000	0.2897	-2.0937	-0.0000	-2.0000	53.4627
